;age;job;marital;education;credit_in_default;housing_loan;personal_loan;last_contact_type;last_contact_month;last_contact_day;last_contact_duration;n_contacts_this_campaign;days_since_last_contact;n_contacts_prev_campaign;prev_campaign_outcome;registered
9706;57.0;retired - Ponta Delgada;married;basic.4y;no;yes;yes;cellular;jun;tue;162.0;3;999;0;nonexistent;yes
9707;25.0;technician - Elvas;married;professional.course;no;yes;no;cellular;jun;tue;551.0;4;999;1;failure;yes
9708;29.0;unemployed - Loulé;single;basic.4y;no;no;yes;cellular;jun;wed;;3;3;2;success;yes
9709;25.0;student - Montemor-o-Novo;single;university.degree;no;yes;yes;cellular;jun;thu;393.0;2;999;0;nonexistent;yes
9710;29.0;admin. - Santarém;single;university.degree;no;no;yes;cellular;jun;thu;813.0;4;999;0;nonexistent;yes
9711;;admin. - Câmara de Lobos;married;university.degree;no;no;yes;telephone;jun;thu;1603.0;10;999;0;nonexistent;yes
9712;49.0;admin. - Horta;married;university.degree;no;no;no;cellular;jun;thu;;2;999;0;nonexistent;yes
9713;25.0;student - Alfena;single;university.degree;no;no;yes;telephone;jun;thu;280.0;6;999;1;failure;yes
9714;32.0;technician - Santa Comba Dão;married;high.school;no;yes;no;telephone;jun;fri;;5;999;1;failure;yes
9715;39.0;student - Guimarães;single;unknown;no;yes;no;cellular;jun;fri;474.0;3;999;0;nonexistent;yes
9716;40.0;management - Loulé;married;university.degree;no;yes;no;cellular;jun;mon;295.0;3;999;0;nonexistent;yes
9717;40.0;blue-collar - Covilhã;married;professional.course;no;no;no;telephone;jun;mon;883.0;1;999;1;failure;yes
9718;50.0;admin. - Setúbal;married;university.degree;no;no;no;cellular;jun;mon;;1;3;1;success;yes
9719;39.0;admin. - Santana;married;university.degree;no;no;no;cellular;jun;mon;459.0;1;999;1;failure;yes
9720;36.0;services - Valongo;married;university.degree;no;no;yes;cellular;jun;tue;255.0;2;3;1;success;yes
9721;24.0;;single;professional.course;no;no;no;cellular;jun;tue;;1;4;1;success;yes
9722;36.0;entrepreneur - Agualva-Cacém;single;basic.4y;no;no;no;cellular;jun;tue;185.0;1;999;0;nonexistent;yes
9723;64.0;management - Esposende;married;university.degree;no;no;no;cellular;jun;tue;205.0;1;999;0;nonexistent;yes
9724;33.0;housemaid - Vila Franca de Xira;married;university.degree;no;no;no;cellular;jun;tue;;1;999;0;nonexistent;yes
9725;50.0;admin. - Beja;married;high.school;no;no;no;cellular;jul;wed;140.0;3;999;0;nonexistent;yes
9726;55.0;management - Santa Comba Dão;married;;no;no;yes;cellular;jul;wed;;2;3;1;success;yes
9727;51.0;admin. - Maia;single;high.school;no;yes;no;telephone;jul;wed;372.0;1;999;0;nonexistent;yes
9728;61.0;;married;university.degree;no;yes;yes;telephone;jul;wed;261.0;4;999;0;nonexistent;yes
9729;24.0;self-employed - Esmoriz;single;unknown;no;no;yes;cellular;jul;thu;342.0;2;999;0;nonexistent;yes
9730;45.0;admin. - Vila Baleira (a.k.a. Porto Santo);married;university.degree;no;no;no;cellular;jul;thu;;1;999;0;nonexistent;yes
9731;45.0;admin. - Seia;married;university.degree;no;no;no;cellular;jul;thu;252.0;1;999;0;nonexistent;yes
9732;50.0;admin. - Odivelas;married;university.degree;no;no;no;cellular;jul;thu;;1;999;0;nonexistent;yes
9733;;admin. - Santana;married;university.degree;no;yes;no;telephone;jul;thu;363.0;1;999;0;nonexistent;yes
9734;59.0;blue-collar - Santa Comba Dão;;basic.4y;no;yes;no;cellular;jul;thu;218.0;1;999;0;nonexistent;yes
9735;;blue-collar - Valongo;divorced;basic.4y;no;no;no;cellular;jul;thu;367.0;1;999;0;nonexistent;yes
9736;51.0;technician - Elvas;married;professional.course;no;no;no;cellular;jul;thu;566.0;1;13;1;success;yes
9737;46.0;admin. - Agualva-Cacém;single;university.degree;no;yes;no;cellular;jul;thu;309.0;1;999;0;nonexistent;yes
9738;;;married;university.degree;no;yes;no;cellular;jul;thu;396.0;1;999;0;nonexistent;yes
9739;32.0;self-employed - Santana;single;university.degree;no;yes;no;cellular;jul;thu;940.0;1;14;1;success;yes
9740;56.0;entrepreneur - Valongo;married;unknown;no;yes;no;cellular;jul;thu;;2;999;0;nonexistent;yes
9741;32.0;self-employed - Vendas Novas;single;university.degree;no;no;no;cellular;jul;thu;276.0;2;999;0;nonexistent;yes
9742;50.0;admin. - Moura;married;university.degree;no;yes;no;cellular;jul;thu;567.0;5;999;0;nonexistent;yes
9743;60.0;housemaid - Espinho;married;basic.4y;no;yes;no;cellular;jul;thu;503.0;2;5;2;success;yes
9744;51.0;technician - Funchal;married;professional.course;no;yes;no;cellular;jul;thu;135.0;2;999;1;failure;yes
9745;46.0;admin. - Vila Franca de Xira;divorced;high.school;no;yes;no;telephone;jul;thu;176.0;1;999;0;nonexistent;yes
9746;57.0;retired - Rebordosa;divorced;basic.9y;no;yes;no;cellular;jul;fri;247.0;2;999;0;nonexistent;yes
9747;56.0;admin. - Gondomar;divorced;unknown;no;yes;no;telephone;jul;fri;353.0;2;999;0;nonexistent;yes
9748;21.0;;single;high.school;no;yes;no;cellular;jul;fri;203.0;1;999;0;nonexistent;yes
9749;29.0;admin. - Santo Tirso;single;;no;no;no;cellular;jul;fri;;1;999;0;nonexistent;yes
9750;47.0;;married;professional.course;no;yes;no;cellular;jul;fri;175.0;1;999;0;nonexistent;yes
9751;29.0;technician - Loulé;single;university.degree;no;no;no;cellular;jul;fri;;6;999;0;nonexistent;yes
9752;;admin. - Gandra;divorced;university.degree;no;yes;no;cellular;jul;fri;409.0;2;999;0;nonexistent;yes
9753;30.0;admin. - Marinha Grande;;university.degree;no;no;no;cellular;jul;fri;438.0;2;999;0;nonexistent;yes
9754;33.0;admin. - Gouveia;;;no;no;no;cellular;jul;fri;704.0;1;999;0;nonexistent;yes
9755;56.0;retired - Setúbal;married;high.school;no;yes;yes;cellular;jul;fri;;2;999;0;nonexistent;yes
9756;31.0;admin. - Praia da Vitória;single;university.degree;no;yes;no;cellular;jul;mon;202.0;4;999;0;nonexistent;yes
9757;23.0;student - Torres Novas;single;high.school;no;no;no;cellular;jul;mon;;3;999;0;nonexistent;yes
9758;37.0;admin. - Oliveira do Hospital;married;university.degree;no;yes;no;cellular;jul;mon;;2;999;0;nonexistent;yes
9759;28.0;services - Almada;single;university.degree;no;yes;no;cellular;jul;mon;;4;999;0;nonexistent;yes
9760;53.0;admin. - Ponta Delgada;married;high.school;no;no;no;cellular;jul;tue;964.0;1;999;1;failure;yes
9761;33.0;management - Oliveira do Bairro;married;university.degree;no;yes;no;cellular;jul;tue;;1;999;0;nonexistent;yes
9762;25.0;student - Gafanha da Nazaré;single;unknown;unknown;yes;no;cellular;jul;tue;371.0;1;999;0;nonexistent;yes
9763;46.0;admin. - Vila Nova de Santo André;divorced;;no;unknown;unknown;cellular;jul;tue;297.0;1;999;0;nonexistent;yes
9764;26.0;services - Tondela;single;;no;yes;no;cellular;jul;tue;407.0;1;13;1;success;yes
9765;23.0;student - Évora;single;high.school;no;yes;no;cellular;jul;tue;;2;13;1;success;yes
9766;26.0;services - Santana;single;high.school;no;no;no;cellular;jul;tue;180.0;2;999;0;nonexistent;yes
9767;23.0;student - Tondela;;high.school;no;no;no;cellular;jul;tue;;1;999;1;failure;yes
9768;27.0;;;unknown;no;yes;no;telephone;jul;tue;876.0;1;999;0;nonexistent;yes
9769;33.0;admin. - Gouveia;married;high.school;no;no;no;telephone;jul;tue;257.0;1;999;0;nonexistent;yes
9770;40.0;admin. - Esmoriz;married;university.degree;no;yes;no;cellular;jul;tue;243.0;1;999;0;nonexistent;yes
9771;31.0;admin. - Entroncamento;single;high.school;no;yes;no;cellular;jul;wed;167.0;1;999;1;failure;yes
9772;42.0;technician - Gouveia;married;university.degree;no;no;no;cellular;jul;wed;361.0;1;999;1;failure;yes
9773;42.0;admin. - Abrantes;single;university.degree;no;no;no;cellular;jul;wed;268.0;2;999;0;nonexistent;yes
9774;29.0;technician - Entroncamento;married;university.degree;no;yes;no;cellular;jul;wed;896.0;2;999;0;nonexistent;yes
9775;20.0;student - Gouveia;single;high.school;no;yes;no;cellular;jul;wed;349.0;1;999;0;nonexistent;yes
9776;44.0;blue-collar - Águeda;single;unknown;no;yes;no;telephone;jul;wed;576.0;1;999;0;nonexistent;yes
9777;32.0;admin. - Fátima;single;university.degree;no;yes;no;cellular;jul;wed;210.0;5;999;0;nonexistent;yes
9778;26.0;admin. - Tondela;single;university.degree;no;yes;no;cellular;jul;wed;153.0;1;999;0;nonexistent;yes
9779;32.0;admin. - Rio Tinto;single;university.degree;no;yes;no;cellular;jul;wed;97.0;3;999;0;nonexistent;yes
9780;29.0;student - Barcelos;single;high.school;no;yes;no;cellular;jul;thu;253.0;2;999;0;nonexistent;yes
9781;23.0;blue-collar - Agualva-Cacém;single;;no;no;no;cellular;jul;fri;104.0;2;999;0;nonexistent;yes
9782;23.0;technician - Gondomar;single;professional.course;no;yes;no;telephone;jul;fri;336.0;4;999;0;nonexistent;yes
9783;27.0;management - Maia;single;university.degree;no;yes;no;cellular;jul;mon;;2;999;0;nonexistent;yes
9784;35.0;entrepreneur - Seixal;married;high.school;no;no;no;cellular;jul;wed;1084.0;4;999;0;nonexistent;yes
9785;51.0;admin. - Marinha Grande;married;university.degree;no;yes;no;cellular;jul;fri;139.0;5;999;0;nonexistent;yes
9786;30.0;student - Seixal;single;university.degree;no;no;no;cellular;jul;tue;332.0;2;13;2;failure;yes
9787;54.0;admin. - Trancoso;married;university.degree;no;no;yes;cellular;jul;tue;822.0;6;13;1;success;yes
9788;27.0;admin. - Santa Comba Dão;married;university.degree;no;no;yes;cellular;jul;tue;;6;999;1;failure;yes
9789;38.0;management - Montemor-o-Novo;married;;no;no;no;cellular;jul;tue;486.0;5;999;0;nonexistent;yes
9790;44.0;admin. - Mirandela;divorced;high.school;no;no;no;cellular;jul;tue;573.0;5;999;0;nonexistent;yes
9791;42.0;admin. - Vila Nova de Gaia;married;university.degree;no;yes;no;cellular;aug;tue;576.0;1;4;1;success;yes
9792;;;married;professional.course;no;no;no;cellular;aug;tue;;1;999;0;nonexistent;yes
9793;18.0;student - Funchal;single;basic.9y;no;yes;no;cellular;aug;tue;642.0;1;999;0;nonexistent;yes
9794;47.0;admin. - Funchal;divorced;university.degree;no;yes;yes;cellular;aug;tue;185.0;1;999;0;nonexistent;yes
9795;52.0;management - Abrantes;married;university.degree;no;no;no;cellular;aug;tue;600.0;1;999;0;nonexistent;yes
9796;;student - Águeda;single;high.school;no;unknown;unknown;cellular;aug;tue;505.0;1;4;3;success;yes
9797;51.0;management - Trofa;married;university.degree;no;yes;no;cellular;aug;tue;249.0;1;999;0;nonexistent;yes
9798;34.0;technician - Gondomar;single;professional.course;no;no;no;cellular;aug;wed;305.0;1;999;0;nonexistent;yes
9799;59.0;admin. - Fátima;married;high.school;no;yes;no;cellular;aug;wed;1019.0;2;2;1;success;yes
9800;34.0;technician - Amora;single;professional.course;no;no;no;cellular;aug;wed;;1;999;0;nonexistent;yes
9801;;technician - Torres Vedras;married;professional.course;no;yes;no;cellular;aug;wed;;1;999;0;nonexistent;yes
9802;57.0;technician - Tondela;married;high.school;no;yes;yes;cellular;aug;wed;;2;4;1;success;yes
9803;59.0;admin. - Gafanha da Nazaré;;high.school;no;yes;no;cellular;aug;wed;277.0;1;999;0;nonexistent;yes
9804;20.0;student - Alfena;;high.school;no;no;yes;cellular;aug;wed;254.0;1;999;0;nonexistent;yes
9805;32.0;services - Águeda;single;high.school;no;yes;yes;cellular;aug;wed;253.0;1;4;2;success;yes
9806;37.0;admin. - Portimão;married;high.school;no;no;no;cellular;aug;wed;;2;999;1;failure;yes
9807;39.0;;married;basic.9y;no;no;no;cellular;aug;wed;394.0;1;999;0;nonexistent;yes
9808;46.0;admin. - Marinha Grande;married;high.school;no;no;no;telephone;aug;wed;;2;999;0;nonexistent;yes
9809;59.0;retired - Almeirim;;unknown;no;no;no;cellular;aug;wed;385.0;2;999;1;failure;yes
9810;37.0;technician - Vila Real;married;professional.course;no;no;no;cellular;aug;wed;157.0;3;4;2;success;yes
9811;42.0;unemployed - Vila Franca de Xira;married;unknown;no;no;no;cellular;aug;thu;175.0;4;999;0;nonexistent;yes
9812;52.0;retired - Tarouca;divorced;university.degree;no;yes;yes;cellular;aug;thu;155.0;2;4;1;success;yes
9813;32.0;technician - Covilhã;married;;no;no;yes;cellular;aug;thu;975.0;4;999;0;nonexistent;yes
9814;52.0;retired - Ponte de Sor;divorced;university.degree;no;no;no;cellular;aug;thu;;1;15;1;success;yes
9815;24.0;student - Vila Franca de Xira;single;high.school;no;no;no;cellular;aug;thu;355.0;1;999;0;nonexistent;yes
9816;54.0;admin. - Lagoa;divorced;high.school;no;yes;no;cellular;aug;thu;131.0;2;4;1;success;yes
9817;74.0;retired - Viseu;married;high.school;no;yes;no;cellular;aug;thu;1452.0;1;999;1;failure;yes
9818;42.0;unemployed - Viseu;married;unknown;no;yes;yes;cellular;aug;thu;250.0;4;4;2;success;yes
9819;31.0;technician - Funchal;divorced;professional.course;no;yes;no;cellular;aug;thu;310.0;2;999;1;failure;yes
9820;35.0;admin. - Agualva-Cacém;single;university.degree;no;yes;no;telephone;aug;thu;338.0;1;999;0;nonexistent;yes
9821;;technician - Fafe;single;university.degree;no;yes;no;telephone;aug;thu;256.0;1;999;0;nonexistent;yes
9822;44.0;admin. - Portalegre;married;university.degree;no;yes;no;cellular;aug;thu;;2;999;0;nonexistent;yes
9823;76.0;retired - Serpa;married;basic.4y;no;yes;no;cellular;aug;thu;550.0;1;999;0;nonexistent;yes
9824;76.0;retired - Seixal;married;basic.4y;no;yes;no;cellular;aug;fri;345.0;2;999;0;nonexistent;yes
9825;46.0;housemaid - Santa Maria da Feira;married;high.school;no;yes;no;cellular;aug;fri;358.0;1;999;0;nonexistent;yes
9826;33.0;blue-collar - Rio Tinto;married;basic.9y;no;no;no;cellular;aug;fri;79.0;1;999;1;failure;yes
9827;29.0;admin. - Silves;single;university.degree;no;no;no;cellular;aug;fri;289.0;2;999;0;nonexistent;yes
9828;75.0;retired - Vendas Novas;married;basic.4y;no;no;yes;cellular;aug;fri;714.0;1;999;0;nonexistent;yes
9829;25.0;admin. - Seixal;single;university.degree;no;yes;no;cellular;aug;fri;255.0;1;999;0;nonexistent;yes
9830;32.0;technician - Câmara de Lobos;single;professional.course;no;no;no;cellular;aug;fri;87.0;1;999;0;nonexistent;yes
9831;51.0;housemaid - Praia da Vitória;married;unknown;no;no;no;cellular;aug;fri;;1;999;1;failure;yes
9832;70.0;retired - Entroncamento;married;basic.4y;no;yes;no;cellular;aug;fri;530.0;2;999;0;nonexistent;yes
9833;24.0;student - Alfena;single;high.school;no;yes;no;cellular;aug;fri;456.0;1;999;0;nonexistent;yes
9834;41.0;services - Quarteira;single;university.degree;no;yes;no;cellular;aug;fri;142.0;1;4;2;success;yes
9835;41.0;;single;university.degree;no;yes;no;cellular;aug;fri;325.0;1;999;0;nonexistent;yes
9836;33.0;admin. - Amora;;high.school;no;yes;no;cellular;aug;fri;;3;999;0;nonexistent;yes
9837;73.0;retired - Trofa;married;basic.4y;no;no;no;cellular;aug;fri;;1;999;0;nonexistent;yes
9838;48.0;entrepreneur - Seixal;married;;no;no;yes;cellular;aug;fri;;2;4;2;success;yes
9839;28.0;admin. - Odivelas;single;university.degree;no;no;no;cellular;aug;fri;262.0;1;4;2;success;yes
9840;36.0;services - São Mamede de Infesta;married;;no;yes;no;cellular;aug;fri;;1;999;1;failure;yes
9841;51.0;housemaid - Albufeira;married;unknown;no;yes;yes;cellular;aug;fri;268.0;1;999;0;nonexistent;yes
9842;36.0;services - Santo Tirso;married;basic.9y;no;yes;no;cellular;aug;fri;221.0;1;4;1;success;yes
9843;;blue-collar - Montijo;unknown;high.school;no;no;no;cellular;aug;fri;;1;4;1;success;yes
9844;29.0;admin. - Agualva-Cacém;single;high.school;no;no;no;cellular;aug;fri;130.0;1;999;0;nonexistent;yes
9845;76.0;retired - Alfena;married;university.degree;no;no;no;cellular;aug;fri;;2;999;0;nonexistent;yes
9846;31.0;admin. - Vila Nova de Foz Côa;married;university.degree;no;yes;no;cellular;aug;fri;353.0;2;999;0;nonexistent;yes
9847;33.0;admin. - Gouveia;single;high.school;no;yes;no;cellular;aug;fri;;2;999;1;failure;yes
9848;43.0;admin. - Funchal;single;high.school;no;yes;no;cellular;aug;fri;231.0;3;999;0;nonexistent;yes
9849;36.0;management - Ponte de Sor;married;university.degree;no;no;no;telephone;aug;mon;328.0;1;999;0;nonexistent;yes
9850;38.0;technician - Barreiro;married;professional.course;no;no;no;cellular;aug;mon;923.0;1;999;1;failure;yes
9851;38.0;admin. - Leiria;single;high.school;no;yes;yes;cellular;aug;mon;167.0;1;999;0;nonexistent;yes
9852;36.0;admin. - Queluz;divorced;university.degree;no;no;no;cellular;aug;mon;559.0;1;5;1;success;yes
9853;36.0;admin. - Miranda do Douro;divorced;university.degree;no;yes;no;cellular;aug;mon;146.0;2;999;2;failure;yes
9854;37.0;technician - Vila Baleira (a.k.a. Porto Santo);;;no;yes;no;cellular;aug;mon;187.0;1;4;1;success;yes
9855;65.0;;married;basic.6y;no;no;no;cellular;aug;mon;;2;999;1;failure;yes
9856;33.0;admin. - Torres Novas;married;high.school;no;yes;no;cellular;aug;mon;252.0;1;6;1;success;yes
9857;63.0;housemaid - Odivelas;married;basic.4y;no;yes;no;telephone;aug;mon;235.0;1;6;2;failure;yes
9858;31.0;admin. - Portalegre;married;high.school;no;no;yes;cellular;aug;mon;155.0;2;4;1;success;yes
9859;33.0;technician - Oliveira do Bairro;single;basic.9y;no;yes;yes;cellular;aug;mon;289.0;1;999;2;failure;yes
9860;52.0;admin. - Viseu;married;university.degree;no;yes;no;cellular;aug;mon;179.0;3;4;2;success;yes
9861;37.0;blue-collar - Seixal;married;basic.9y;no;no;no;cellular;aug;mon;213.0;1;999;0;nonexistent;yes
9862;34.0;;single;;no;yes;no;cellular;aug;tue;1416.0;2;12;1;success;yes
9863;31.0;admin. - Pombal;single;university.degree;no;no;no;cellular;aug;tue;265.0;1;4;3;success;yes
9864;58.0;technician - Gandra;married;professional.course;no;no;no;cellular;aug;tue;704.0;2;999;0;nonexistent;yes
9865;33.0;admin. - Loulé;single;high.school;no;yes;no;cellular;aug;tue;136.0;3;999;0;nonexistent;yes
9866;26.0;student - Gondomar;single;professional.course;no;yes;no;cellular;aug;tue;176.0;2;999;1;failure;yes
9867;61.0;entrepreneur - Agualva-Cacém;married;university.degree;unknown;yes;no;cellular;aug;tue;;1;999;0;nonexistent;yes
9868;52.0;management - Vila Nova de Gaia;married;high.school;no;yes;yes;cellular;aug;tue;167.0;1;10;4;failure;yes
9869;52.0;management - Gafanha da Nazaré;married;high.school;no;no;no;cellular;aug;tue;408.0;1;999;0;nonexistent;yes
9870;85.0;retired - Freamunde;married;professional.course;no;no;no;cellular;aug;tue;140.0;1;999;0;nonexistent;yes
9871;30.0;admin. - Covilhã;married;university.degree;no;no;no;cellular;aug;tue;;3;6;1;success;yes
9872;57.0;admin. - Santana;;university.degree;no;yes;no;cellular;aug;tue;149.0;1;999;1;failure;yes
9873;35.0;admin. - Portimão;married;university.degree;no;no;yes;cellular;aug;tue;349.0;1;999;3;failure;yes
9874;80.0;retired - Elvas;married;illiterate;unknown;yes;yes;cellular;aug;tue;125.0;1;6;1;success;yes
9875;26.0;admin. - Seixal;single;university.degree;no;no;no;cellular;aug;tue;;1;15;1;success;yes
9876;44.0;management - Odivelas;married;university.degree;no;no;no;cellular;aug;tue;175.0;2;999;2;failure;yes
9877;58.0;technician - Póvoa de Santa Iria;married;professional.course;no;yes;no;cellular;aug;tue;89.0;2;999;0;nonexistent;yes
9878;59.0;admin. - Funchal;divorced;professional.course;no;no;no;cellular;aug;tue;;1;999;1;failure;yes
9879;;admin. - Praia da Vitória;divorced;professional.course;no;unknown;unknown;cellular;aug;tue;;1;4;1;success;yes
9880;34.0;admin. - Valongo;divorced;university.degree;no;no;no;cellular;aug;tue;267.0;2;999;0;nonexistent;yes
9881;50.0;blue-collar - Águeda;married;unknown;no;yes;yes;cellular;aug;tue;;2;999;0;nonexistent;yes
9882;49.0;admin. - Seixal;;university.degree;no;yes;no;cellular;aug;tue;;2;999;1;failure;yes
9883;27.0;admin. - Agualva-Cacém;single;university.degree;no;yes;no;cellular;aug;wed;429.0;2;999;0;nonexistent;yes
9884;36.0;admin. - Guarda;divorced;university.degree;no;no;yes;cellular;aug;wed;623.0;2;6;2;success;yes
9885;42.0;management - Tarouca;divorced;unknown;no;yes;no;cellular;aug;wed;;2;4;1;success;yes
9886;26.0;student - Covilhã;single;basic.9y;no;yes;no;cellular;aug;wed;182.0;1;4;1;success;yes
9887;49.0;admin. - Covilhã;married;high.school;no;yes;no;cellular;aug;wed;;2;15;1;success;yes
9888;26.0;student - Setúbal;single;basic.9y;no;no;no;telephone;aug;wed;449.0;1;999;0;nonexistent;yes
9889;26.0;student - Gondomar;single;basic.9y;no;yes;no;cellular;aug;wed;;1;999;0;nonexistent;yes
9890;27.0;admin. - Évora;single;university.degree;no;no;no;cellular;aug;wed;1336.0;2;999;0;nonexistent;yes
